Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,VideoLink,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
361-151SC,G,R,0.41,D,SI2,EX,EX,EX,F,N,4.73*4.77*2.94,No,E1,GIA,2356815696,,,1320.000,-40.000,1320.000,-40.000,61.90,56.00,,,,,,,16.00,34.50,43.00,40.60,,,,"NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356815696&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/361-151SC/361-151SC.html,,,,,,,,1,
442-88SCI,G,R,0.40,D,SI1,EX,VG,VG,VS,N,4.68*4.71*2.96,No,Borderline,GIA,1368176564,,,1250.000,-50.000,1250.000,-50.000,63.20,57.00,,,4.00,,,,15.00,35.00,44.00,41.40,,,,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1368176564&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/442-88SCI/442-88SCI.html,,,,,,,,1,
511-65K,G,R,0.40,E,VS2,VG,EX,VG,VS,N,4.65*4.67*2.94,No,YES,GIA,2366406775,,,1323.000,-51.000,1323.000,-51.000,63.20,58.00,,,5.00,,,,15.00,35.50,43.50,41.00,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2366406775&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/511-65K/511-65K.html,,,,,,,,1,
328-467BI,G,R,0.45,I,VVS2,EX,EX,EX,N,N,4.90*4.94*3.04,Yes,YES,GIA,6351645327,,,1426.000,-38.000,1426.000,-38.000,61.80,57.00,,,3.50,,,,15.50,36.00,42.50,40.60,,,,"LIGHT BROWN,NO MILKY,NO BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6351645327&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/328-467BI/328-467BI.html,,,,,,,,1,
351-540K,G,R,0.40,D,VVS2,EX,VG,EX,S,N,4.75*4.78*2.87,No,YES,GIA,1353796714,,,1568.000,-51.000,1568.000,-51.000,60.30,58.00,,,,,,,14.00,33.50,43.00,40.80,,,,"NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1353796714&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/351-540K/351-540K.html,,,,,,,,1,
18E-113K,G,R,0.42,,IF,,VG,VG,N,N,4.50*4.52*2.62,No,Borderline,GIA,5306591673,,,1900.000,,1900.000,,58.10,63.00,,,,,,,,,,,,,,"NO BGM,NO BLACK",,None,,,,None,GRAY,LIGHT,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5306591673&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/18E-113K/18E-113K.html,,,,,,,,1,
477-129K,G,R,0.43,E,IF,EX,EX,EX,F,N,4.96*4.97*2.90,No,YES,GIA,1367407047,,,2340.000,-35.000,2340.000,-35.000,58.40,61.00,,,3.00,,,,12.50,32.50,43.00,40.80,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1367407047&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/477-129K/477-129K.html,,,,,,,,1,
485-558BISPN,G,R,0.30,G,I1,VG,G,EX,S,N,4.28*4.31*2.70,Yes,E1,GIA,1367346283,,,672.000,-44.000,672.000,-44.000,62.90,56.00,,,3.50,,,,15.00,34.00,44.50,41.80,,,,"LIGHT BROWN,NO MILKY,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1367346283&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/485-558BISPN/485-558BISPN.html,,,,,,,,1,
441-323SC,G,R,0.30,E,I1,EX,VG,VG,M,N,4.39*4.40*2.57,No,E1,GIA,7366175387,,,784.000,-44.000,784.000,-44.000,58.40,61.00,,,3.00,,,,12.50,33.00,42.50,40.80,,,,"NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7366175387&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/441-323SC/441-323SC.html,,,,,,,,1,
454-326SC,G,R,0.30,D,I1,EX,VG,EX,F,N,4.27*4.30*2.68,No,E1,GIA,2367330844,,,900.000,-40.000,900.000,-40.000,62.50,58.00,,,3.50,,,,15.50,36.00,43.50,41.20,,,,"NO BGM,TABLE MEDIUM BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2367330844&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/454-326SC/454-326SC.html,,,,,,,,1,
130-815CISIGI,G,R,0.30,J,SI2,G,VG,VG,N,N,4.18*4.21*2.71,Yes,E1,GIA,1345610065,,,676.000,-48.000,676.000,-48.000,64.70,56.00,,,5.50,,,,17.00,37.50,42.50,40.60,,,,"LIGHT GREEN,NO MILKY,TABLE SMALL BLACK,SIDE SMALL BLACK",50,Green,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1345610065&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/130-815CISIGI/130-815CISIGI.html,,,,,,,,1,
673-155SCI,G,R,0.36,F,SI2,EX,EX,EX,F,N,4.53*4.57*2.82,No,E1,GIA,1308592839,,,1071.000,-37.000,1071.000,-37.000,62.10,58.00,,,3.50,,,,15.00,35.00,43.50,41.20,,,,"NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1308592839&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/673-155SCI/673-155SCI.html,,,,,,,,1,
378-899SC,G,R,0.34,E,SI2,EX,VG,EX,N,N,4.48*4.51*2.83,No,E1,GIA,1363022028,,,1116.000,-38.000,1116.000,-38.000,62.80,56.00,,,3.00,Faceted,NONE,,16.00,36.00,44.00,41.40,GIA 1363022028,,"Crystal, Cloud, Feather","NO BGM,TABLE MEDIUM BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1363022028&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/378-899SC/378-899SC.html,,,,,,,,1,
397-1702CSI,G,R,0.37,D,SI2,EX,EX,EX,F,N,4.69*4.72*2.77,No,Borderline,GIA,6362093316,,,1197.000,-37.000,1197.000,-37.000,58.80,61.00,,,3.00,,,,13.00,33.50,43.00,40.80,,,,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6362093316&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/397-1702CSI/397-1702CSI.html,,,,,,,,1,
397-1331SC,G,R,0.36,D,SI2,EX,EX,EX,F,N,4.54*4.56*2.83,No,Borderline,GIA,6362052538,,,1178.000,-38.000,1178.000,-38.000,62.10,59.00,,,3.50,Faceted,NONE,,15.00,36.00,43.50,41.20,GIA 6362052538,,"Crystal, Cloud, Feather","NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6362052538&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/397-1331SC/397-1331SC.html,,,,,,,,1,
448-329CI,G,R,0.36,D,SI2,EX,VG,EX,F,N,4.53*4.56*2.86,No,E1,GIA,3365269398,,,1140.000,-40.000,1140.000,-40.000,63.00,56.00,,,3.50,,,,16.00,36.00,43.50,41.20,,,,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3365269398&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/448-329CI/448-329CI.html,,,,,,,,1,
415-1195SPN,G,R,0.34,D,SI2,EX,EX,EX,F,N,4.44*4.46*2.80,No,E1,GIA,2366175311,,,1178.000,-38.000,1178.000,-38.000,63.00,56.00,,,3.50,,,,16.00,36.50,43.00,41.00,,,,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2366175311&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/415-1195SPN/415-1195SPN.html,,,,,,,,1,
378-533SC,G,R,0.34,D,SI2,EX,VG,EX,N,N,4.50*4.52*2.78,No,E1,GIA,7353891593,,,1178.000,-38.000,1178.000,-38.000,61.60,58.00,,,,,,,14.00,33.50,45.00,41.80,,,,"NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7353891593&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/378-533SC/378-533SC.html,,,,,,,,1,
159-114CI,G,R,0.30,H,VS2,EX,VG,VG,M,B,4.32*4.33*2.66,No,YES,GIA,2397862382,,,1180.000,-41.000,1180.000,-41.000,61.50,58.00,,,3.50,Faceted,NONE,,15.00,35.50,43.00,41.00,GIA 2397862382,,"Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2397862382&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/159-114CI/159-114CI.html,,,,,,,,1,
305-560BI,G,R,0.30,G,SI1,EX,EX,EX,N,N,4.38*4.41*2.59,Yes,Borderline,GIA,2396862444,,,1254.000,-34.000,1254.000,-34.000,58.90,60.00,,,3.00,Faceted,NONE,,13.00,33.50,43.00,40.80,GIA 2396862444,,Feather,"LIGHT BROWN,NO MILKY,NO BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2396862444&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/305-560BI/305-560BI.html,,,,,,,,1,
80-403SBI,G,R,0.35,J,SI1,EX,EX,EX,N,N,4.55*4.57*2.74,Yes,E1,GIA,2348711623,,,915.000,-39.000,915.000,-39.000,60.10,59.00,,,3.50,,,,13.50,33.00,43.00,40.80,,,,"LIGHT BROWN,NO MILKY,SIDE MEDIUM BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2348711623&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/80-403SBI/80-403SBI.html,,,,,,,,1,
208-87SCBI,G,R,0.30,H,SI1,G,VG,VG,F,N,4.17*4.21*2.70,Yes,E1,GIA,2356062603,,,918.000,-49.000,918.000,-49.000,64.40,57.00,,,5.00,,,,16.00,37.00,43.50,41.20,,,,"LIGHT BROWN,NO MILKY,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356062603&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/208-87SCBI/208-87SCBI.html,,,,,,,,1,
432-321SC,G,R,0.34,E,SI1,EX,VG,EX,M,N,4.43*4.46*2.78,No,E1,GIA,6361188749,,,1197.000,-43.000,1197.000,-43.000,62.50,58.00,,,4.00,,,,15.00,35.50,43.50,41.20,,,,"NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6361188749&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/432-321SC/432-321SC.html,,,,,,,,1,
330-524SC,G,R,0.34,D,SI1,EX,VG,EX,F,N,4.48*4.51*2.79,No,Borderline,GIA,2358754406,,,1320.000,-40.000,1320.000,-40.000,62.10,58.00,,,3.50,,,,14.50,35.00,44.00,41.40,,,,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2358754406&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/330-524SC/330-524SC.html,,,,,,,,1,
326-251GRY,G,R,0.30,,VS2,,VG,VG,M,N,4.24*4.28*2.65,No,Borderline,GIA,3355646592,,,1800.000,,1800.000,,62.20,57.00,,,,,,,,,,,,,,"NO BGM,NO BLACK",,None,,,,None,GRAY,FAINT,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3355646592&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/326-251GRY/326-251GRY.html,,,,,,,,1,
197-281CISIGI,G,R,0.35,H,VS1,EX,EX,EX,M,B,4.48*4.51*2.83,Yes,YES,GIA,6392862402,,,1239.000,-41.000,1239.000,-41.000,62.80,57.00,,,4.00,Faceted,NONE,,15.50,35.50,43.50,41.00,GIA 6392862402,,"Crystal, Cloud, Needle, Pinpoint","LIGHT GREEN,NO MILKY,TABLE SMALL BLACK,SIDE SMALL BLACK",50,Green,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6392862402&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/197-281CISIGI/197-281CISIGI.html,,,,,,,,1,
505-1008,G,R,0.30,,VS2,,EX,G,N,N,4.19*4.21*2.67,No,YES,GIA,5296922527,,,900.000,,900.000,,63.60,64.00,,,,,,,,,,,,,,"NO BGM,NO BLACK",,None,,,,None,GRAY,LIGHT,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5296922527&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/505-1008/505-1008.html,,,,,,,,1,
437-1085CI,G,R,0.32,D,VS1,EX,VG,EX,VS,N,4.37*4.40*2.73,No,YES,GIA,2367272944,,,1300.000,-50.000,1300.000,-50.000,62.20,57.00,,,4.00,,,,14.50,34.00,43.50,41.20,,,,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2367272944&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/437-1085CI/437-1085CI.html,,,,,,,,1,
187-1411K,G,R,0.30,G,VVS1,EX,EX,VG,N,N,4.24*4.30*2.67,No,YES,GIA,6342953783,,,1525.000,-39.000,1525.000,-39.000,62.50,58.00,,,4.00,,,,15.00,35.00,43.50,41.00,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6342953783&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/187-1411K/187-1411K.html,,,,,,,,1,
371-164K,G,R,0.35,D,VVS1,EX,EX,EX,N,N,4.49*4.52*2.77,No,YES,GIA,7351870099,,,2100.000,-30.000,2100.000,-30.000,61.50,60.00,,,,,,,14.00,35.00,44.00,41.00,,,,"NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7351870099&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/371-164K/371-164K.html,,,,,,,,1,
517-767K,G,R,0.30,D,VVS1,VG,EX,G,N,N,4.19*4.21*2.68,No,YES,GIA,1363631004,,,1530.000,-49.000,1530.000,-49.000,63.80,54.00,,,4.50,,,,17.00,36.50,42.00,40.20,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1363631004&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/517-767K/517-767K.html,,,,,,,,1,
332-781K,G,R,0.37,H,IF,EX,EX,EX,N,N,4.73*4.76*2.76,No,YES,GIA,7356700397,,,1550.000,-38.000,1550.000,-38.000,58.20,61.00,,,3.00,,,,12.50,32.50,43.00,40.80,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7356700397&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/332-781K/332-781K.html,,,,,,,,1,
381-512K,G,R,0.35,D,IF,EX,EX,EX,N,N,4.63*4.65*2.72,No,YES,GIA,2356890807,,,2535.000,-35.000,2535.000,-35.000,58.70,61.00,,,,,,,13.00,32.50,43.00,40.80,,,,"NO BGM,NO BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2356890807&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/381-512K/381-512K.html,,,,,,,,1,
22-1228K,G,R,0.30,H,VVS2,VG,VG,VG,M,N,4.25*4.29*2.59,No,YES,GIA,6345253558,,,1239.040,-43.680,1239.040,-43.680,60.50,62.00,,,5.00,,,,13.00,34.00,42.50,40.60,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6345253558&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/22-1228K/22-1228K.html,,,,,,,,1,
9-588K,G,R,0.30,E,I1,EX,EX,EX,N,N,4.37*4.40*2.60,No,E1,GIA,5313438537,,,989.940,-29.290,989.940,-29.290,59.30,61.00,,,3.50,,,,12.50,33.00,43.50,41.00,,,,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5313438537&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/9-588K/9-588K.html,,,,,,,,1,
574-264CI,G,R,0.34,D,SI2,EX,EX,EX,M,N,4.49*4.51*2.79,No,Borderline,GIA,1365774940,,,1083.000,-43.000,1083.000,-43.000,62.00,58.00,,,3.50,,,,15.00,35.00,44.00,41.40,,,,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1365774940&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/574-264CI/574-264CI.html,,,,,,,,1,
553-1443C,G,R,0.31,E,SI1,EX,EX,EX,N,N,4.32*4.36*2.68,No,E1,GIA,6362772059,,,1407.000,-33.000,1407.000,-33.000,61.70,59.00,,,4.00,,,,14.50,35.00,43.50,41.20,,,,"NO BGM,TABLE MEDIUM BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6362772059&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/553-1443C/553-1443C.html,,,,,,,,1,
528-609CISI,G,CU,0.96,E,SI1,,VG,VG,M,N,5.38*5.63*3.75,No,E1,GIA,2367773164,,,2548.000,-48.000,2548.000,-48.000,69.80,63.00,,,,,,,,,,,,,,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2367773164&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/528-609CISI/528-609CISI.html,,,,,,,,1,
474-333SC,G,CU,2.22,I,SI2,,G,G,VS,N,6.94*7.57*4.85,No,E1,GIA,1367774701,,,3510.000,-55.000,3510.000,-55.000,69.90,60.00,,,,,,,,,,,,,,"NO BGM,TABLE MEDIUM BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1367774701&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/474-333SC/474-333SC.html,,,,,,,,1,
81-455C,G,RD,1.01,M,SI2,,EX,EX,M,B,5.30*6.02*3.71,No,E1,GIA,5376324437,,,1100.000,-42.110,1100.000,-42.110,70.00,78.00,,,,,NONE,,,,,,GIA 5376324437 ,Additional pinpoints are not shown.,"Feather, Crystal, Needle, Pinpoint, Natural","NO BGM,TABLE MEDIUM BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5376324437&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/81-455C/81-455C.html,,,,,,,,1,
81-245CI,G,PE,0.90,M,SI1,,EX,VG,M,B,5.33*8.49*3.24,No,Borderline,GIA,1373324647,,,950.000,-44.120,950.000,-44.120,60.80,64.00,,,,Faceted,NONE,,,,,,GIA 1373324647 ,,"Feather, Crystal","NO BGM,TABLE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1373324647&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/81-245CI/81-245CI.html,,,,,,,,1,
94-344CISI,G,CU,1.00,D,VS2,,EX,VG,S,B,5.26*5.74*3.68,No,Borderline,GIA,6371323384,,,2870.000,-59.000,2870.000,-59.000,69.90,62.00,,,,Faceted,NONE,,,,,,GIA 6371323384 ,Clouds are not shown. Pinpoints are not shown.,"Crystal, Feather, Needle, Natural","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6371323384&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/94-344CISI/94-344CISI.html,,,,,,,,1,
82-175SI,G,R,2.01,E,SI1,VG,EX,VG,VS,B,7.90*7.92*5.02,No,Borderline,GIA,6375325623,,,6768.000,-53.000,6768.000,-53.000,63.50,57.00,,,5.00,Faceted,NONE,,16.50,37.50,42.00,40.20,GIA 6375325623 ,Pinpoints are not shown. Internal graining is not shown.,"Crystal, Feather, Needle, Natural","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6375325623&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/82-175SI/82-175SI.html,,,,,,,,1,
82-85CISI,G,EM,1.51,F,SI2,,EX,EX,M,B,5.43*7.05*3.93,No,E1,GIA,2374324466,,,3024.000,-58.000,3024.000,-58.000,72.30,71.00,,,,,NONE,,,,,,GIA 2374324466 ,"Additional clouds, pinpoints and surface graining are not shown.","Crystal, Cloud, Feather, Needle","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2374324466&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/82-85CISI/82-85CISI.html,,,,,,,,1,
58-38SI,G,HR,1.51,D,SI1,,VG,VG,S,B,8.03*6.57*4.71,No,YES,GIA,6375321017,,,4656.000,-52.000,4656.000,-52.000,58.70,60.00,,,,Faceted,NONE,,,,,,GIA 6375321017 ,"Additional clouds, pinpoints and surface graining are not shown.","Feather, Crystal, Cloud, Cavity, Needle, Indented Natural, Natural","NO BGM,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6375321017&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/58-38SI/58-38SI.html,,,,,,,,1,
